date,home_team,away_team,result,season,result_code
2015-08-31,Aronian,Anand,D,2015,0
2015-08-31,Grischuk,MVL,D,2015,0
2015-09-01,MVL,Giri,D,2015,0
2015-09-01,Topalov,Aronian,D,2015,0
2015-09-01,Nakamura,Grischuk,H,2015,1
2015-09-01,Caruana,So,D,2015,0
2015-09-01,Anand,Carlsen,D,2015,0
2015-09-01,Ni Hua,Wei Yi,D,2015,0
2015-09-01,Wang Yue,Bu Xiangzhi,A,2015,-1
2015-09-02,Wei Yi,Bu Xiangzhi,A,2015,-1
2015-09-03,Bu Xiangzhi,Wei Yi,H,2015,1
2015-09-14,Nepomniachtchi,Fressinet,D,2015,0
2015-09-14,Korobov,Andreikin,A,2015,-1
2015-09-15,Fressinet,Nepomniachtchi,D,2015,0
2015-09-15,Andreikin,Korobov,D,2015,0
2015-09-16,Nepomniachtchi,Fressinet,D,2015,0
2015-09-16,Fressinet,Nepomniachtchi,D,2015,0
2015-09-17,Radjabov,Svidler,D,2015,0
2015-09-17,Adams,Dominguez Perez,D,2015,0
2015-09-17,MVL,Tomashevsky,D,2015,0
2015-09-17,Karjakin,Yu Yangyi,H,2015,1
2015-09-17,Ivanchuk,Jakovenko,D,2015,0
2015-09-17,Andreikin,Kramnik,D,2015,0
2015-09-17,Leko,Giri,D,2015,0
2015-09-17,Nepomniachtchi,Nakamura,D,2015,0
2015-09-17,Grischuk,Eljanov,A,2015,-1
2015-09-18,Svidler,Radjabov,D,2015,0
2015-09-18,Dominguez Perez,Adams,D,2015,0
2015-09-18,Tomashevsky,MVL,D,2015,0
2015-09-18,Yu Yangyi,Karjakin,D,2015,0
2015-09-18,Eljanov,Grischuk,H,2015,1
2015-09-18,Kramnik,Andreikin,D,2015,0
2015-09-18,Giri,Leko,H,2015,1
2015-09-18,Nakamura,Nepomniachtchi,D,2015,0
2015-09-18,Jakovenko,Ivanchuk,H,2015,1
2015-09-19,Nepomniachtchi,Nakamura,A,2015,-1
2015-09-19,Dominguez Perez,Adams,A,2015,-1
2015-09-19,Nakamura,Nepomniachtchi,H,2015,1
2015-09-19,Adams,Dominguez Perez,H,2015,1
2015-09-19,Nepomniachtchi,Nakamura,H,2015,1
2015-09-19,Dominguez Perez,Adams,D,2015,0
2015-09-19,Nepomniachtchi,Nakamura,H,2015,1
2015-09-19,Tomashevsky,MVL,A,2015,-1
2015-09-19,Adams,Dominguez Perez,D,2015,0
2015-09-19,Nakamura,Nepomniachtchi,H,2015,1
2015-09-19,MVL,Tomashevsky,H,2015,1
2015-09-19,Andreikin,Kramnik,H,2015,1
2015-09-19,Tomashevsky,MVL,D,2015,0
2015-09-19,Radjabov,Svidler,D,2015,0
2015-09-19,Nakamura,Nepomniachtchi,D,2015,0
2015-09-19,Kramnik,Andreikin,D,2015,0
2015-09-19,Adams,Dominguez Perez,D,2015,0
2015-09-19,MVL,Tomashevsky,D,2015,0
2015-09-19,Nepomniachtchi,Nakamura,D,2015,0
2015-09-19,Dominguez Perez,Adams,D,2015,0
2015-09-19,Svidler,Radjabov,H,2015,1
2015-09-20,Andreikin,Karjakin,D,2015,0
2015-09-20,Ding Liren,Wei Yi,H,2015,1
2015-09-20,Giri,Wojtaszek,D,2015,0
2015-09-20,MVL,So,D,2015,0
2015-09-20,Mamedyarov,Caruana,H,2015,1
2015-09-20,Nakamura,Adams,H,2015,1
2015-09-20,Svidler,Topalov,H,2015,1
2015-09-20,Jakovenko,Eljanov,D,2015,0
2015-09-21,Wojtaszek,Giri,D,2015,0
2015-09-21,Wei Yi,Ding Liren,H,2015,1
2015-09-21,Topalov,Svidler,D,2015,0
2015-09-21,So,MVL,A,2015,-1
2015-09-21,Karjakin,Andreikin,D,2015,0
2015-09-21,Eljanov,Jakovenko,D,2015,0
2015-09-21,Caruana,Mamedyarov,D,2015,0
2015-09-21,Adams,Nakamura,D,2015,0
2015-09-22,Ding Liren,Wei Yi,A,2015,-1
2015-09-22,Wei Yi,Ding Liren,D,2015,0
2015-09-22,Andreikin,Karjakin,D,2015,0
2015-09-22,Ding Liren,Wei Yi,D,2015,0
2015-09-22,Giri,Wojtaszek,H,2015,1
2015-09-22,Wojtaszek,Giri,A,2015,-1
2015-09-22,Jakovenko,Eljanov,D,2015,0
2015-09-22,Karjakin,Andreikin,H,2015,1
2015-09-22,Eljanov,Jakovenko,H,2015,1
2015-09-22,Wei Yi,Ding Liren,D,2015,0
2015-09-25,Karjakin,Mamedyarov,D,2015,0
2015-09-25,Mamedyarov,Karjakin,A,2015,-1
2015-09-25,Wei Yi,Svidler,A,2015,-1
2015-09-25,Karjakin,Mamedyarov,H,2015,1
2015-09-25,Svidler,Wei Yi,D,2015,0
2015-09-25,Mamedyarov,Karjakin,D,2015,0
2015-09-25,Wei Yi,Svidler,D,2015,0
2015-09-25,Svidler,Wei Yi,D,2015,0
2015-09-25,Karjakin,Mamedyarov,D,2015,0
2015-09-25,MVL,Giri,D,2015,0
2015-09-25,Svidler,Wei Yi,D,2015,0
2015-09-25,Mamedyarov,Karjakin,D,2015,0
2015-09-25,Giri,MVL,H,2015,1
2015-09-25,Wei Yi,Svidler,D,2015,0
2015-09-25,Nakamura,Eljanov,D,2015,0
2015-09-25,Eljanov,Nakamura,H,2015,1
2015-09-29,Korobov,Morozevich,H,2015,1
2015-09-29,Eljanov,Karjakin,D,2015,0
2015-09-29,Svidler,Giri,D,2015,0
2015-09-29,Karjakin,Eljanov,D,2015,0
2015-09-29,Eljanov,Karjakin,H,2015,1
2015-09-29,Karjakin,Eljanov,H,2015,1
2015-09-29,Eljanov,Karjakin,A,2015,-1
2015-09-29,Karjakin,Eljanov,D,2015,0
2015-09-29,Giri,Svidler,A,2015,-1
2015-10-01,Svidler,Karjakin,H,2015,1
2015-10-02,Karjakin,Svidler,A,2015,-1
2015-10-03,Svidler,Karjakin,A,2015,-1
2015-10-04,Shirov,Morozevich,D,2015,0
2015-10-04,Karjakin,Svidler,H,2015,1
2015-10-06,Shirov,Korobov,A,2015,-1
2015-10-12,Yu Yangyi,Nakamura,D,2015,0
2015-10-12,Nakamura,Yu Yangyi,D,2015,0
2015-10-12,Yu Yangyi,Nakamura,D,2015,0
2015-10-12,Nakamura,Yu Yangyi,H,2015,1
2015-10-19,Shirov,Leko,D,2015,0
2015-10-20,Kramnik,Nepomniachtchi,H,2015,1
2015-10-20,Topalov,Gelfand,D,2015,0
2015-10-20,Rublevsky,Adams,A,2015,-1
2015-10-21,MVL,Radjabov,D,2015,0
2015-10-21,Vitiugov,Grischuk,D,2015,0
2015-10-21,Adams,Nakamura,D,2015,0
2015-10-21,Jakovenko,Navara,D,2015,0
2015-10-21,Harikrishna,Tomashevsky,D,2015,0
2015-10-21,Karjakin,Caruana,D,2015,0
2015-10-21,Aronian,Dominguez Perez,D,2015,0
2015-10-21,Ivanchuk,Wojtaszek,D,2015,0
2015-10-21,Topalov,Leko,H,2015,1
2015-10-21,Svidler,Kramnik,A,2015,-1
2015-10-22,Kramnik,Topalov,H,2015,1
2015-10-22,Shirov,Svidler,D,2015,0
2015-10-22,Leko,Ivanchuk,H,2015,1
2015-10-22,Giri,Aronian,D,2015,0
2015-10-22,Tomashevsky,Karjakin,D,2015,0
2015-10-22,Grischuk,Caruana,H,2015,1
2015-10-22,Nakamura,Jakovenko,D,2015,0
2015-10-22,Adams,Li Chao,H,2015,1
2015-10-22,Andreikin,MVL,D,2015,0
2015-10-22,Wang Yue,Radjabov,D,2015,0
2015-10-22,Mamedyarov,Korobov,D,2015,0
2015-10-23,Korobov,Yu Yangyi,D,2015,0
2015-10-23,Kryvoruchko,Wang Yue,H,2015,1
2015-10-23,Li Chao,Andreikin,H,2015,1
2015-10-23,Caruana,Navara,D,2015,0
2015-10-23,Nepomniachtchi,Leko,D,2015,0
2015-10-23,Harikrishna,Giri,D,2015,0
2015-10-23,Aronian,Tomashevsky,D,2015,0
2015-10-23,Topalov,Wojtaszek,H,2015,1
2015-10-23,Ivanchuk,Kramnik,A,2015,-1
2015-10-23,Jakovenko,Grischuk,D,2015,0
2015-10-24,Grischuk,Nakamura,D,2015,0
2015-10-24,Vitiugov,Caruana,D,2015,0
2015-10-24,Giri,Dominguez Perez,D,2015,0
2015-10-24,MVL,Li Chao,H,2015,1
2015-10-24,Svidler,Topalov,D,2015,0
2015-10-24,Wojtaszek,Shirov,H,2015,1
2015-10-24,Kramnik,Leko,D,2015,0
2015-10-24,Karjakin,Aronian,D,2015,0
2015-10-26,Anand,Giri,D,2015,0
2015-10-26,So,Ding Liren,H,2015,1
2015-10-27,Giri,So,D,2015,0
2015-10-27,Anand,Ding Liren,D,2015,0
2015-10-28,So,Anand,D,2015,0
2015-10-28,Ding Liren,Giri,D,2015,0
2015-10-30,Giri,Anand,H,2015,1
2015-10-30,Ding Liren,So,D,2015,0
2015-10-31,Giri,Ding Liren,D,2015,0
2015-10-31,Anand,So,D,2015,0
2015-11-01,So,Giri,D,2015,0
2015-11-01,Ding Liren,Anand,D,2015,0
2015-11-14,Aronian,MVL,A,2015,-1
2015-11-15,Radjabov,Kryvoruchko,D,2015,0
2015-11-15,Eljanov,Mamedyarov,H,2015,1
2015-11-15,MVL,Leko,D,2015,0
2015-11-15,Carlsen,Aronian,A,2015,-1
2015-11-16,Kryvoruchko,Tomashevsky,D,2015,0
2015-11-16,Grischuk,Eljanov,D,2015,0
2015-11-16,Ivanchuk,Svidler,A,2015,-1
2015-11-16,Wojtaszek,Leko,D,2015,0
2015-11-16,Adams,Aronian,H,2015,1
2015-11-17,Leko,Ivanchuk,D,2015,0
2015-11-17,Svidler,Mamedyarov,D,2015,0
2015-11-17,Radjabov,Grischuk,D,2015,0
2015-11-19,Leko,Carlsen,A,2015,-1
2015-11-19,Ivanchuk,MVL,D,2015,0
2015-11-19,Mamedyarov,Giri,D,2015,0
2015-11-19,Fressinet,Eljanov,H,2015,1
2015-11-20,Giri,Adams,D,2015,0
2015-11-20,Grischuk,Fressinet,H,2015,1
2015-11-20,Wojtaszek,Aronian,A,2015,-1
2015-11-20,MVL,Svidler,D,2015,0
2015-11-20,Ding Liren,Wang Yue,A,2015,-1
2015-11-20,Bu Xiangzhi,Yu Yangyi,A,2015,-1
2015-11-20,Ding Liren,Bu Xiangzhi,H,2015,1
2015-11-20,Wang Hao,Yu Yangyi,H,2015,1
2015-11-21,Wei Yi,Yu Yangyi,D,2015,0
2015-11-21,Wang Yue,Bu Xiangzhi,H,2015,1
2015-11-21,Yu Yangyi,Wang Yue,A,2015,-1
2015-11-21,Wang Hao,Wei Yi,D,2015,0
2015-11-21,Wei Yi,Wang Yue,D,2015,0
2015-11-21,Wang Hao,Ding Liren,D,2015,0
2015-11-21,Mamedyarov,Leko,D,2015,0
2015-11-21,Svidler,Aronian,D,2015,0
2015-11-22,Ding Liren,Wei Yi,H,2015,1
2015-11-22,Bu Xiangzhi,Wang Hao,D,2015,0
2015-11-22,Carlsen,Wojtaszek,H,2015,1
2015-11-22,Leko,Svidler,D,2015,0
2015-11-22,Giri,MVL,D,2015,0
2015-11-24,Bu Xiangzhi,Wang Yue,D,2015,0
2015-11-25,Wang Yue,Bu Xiangzhi,A,2015,-1
2015-11-26,Yu Yangyi,Wei Yi,D,2015,0
2015-11-27,Wei Yi,Yu Yangyi,D,2015,0
2015-11-27,Yu Yangyi,Wei Yi,D,2015,0
2015-11-27,Wei Yi,Yu Yangyi,D,2015,0
2015-11-27,Yu Yangyi,Wei Yi,A,2015,-1
2015-11-27,Wei Yi,Yu Yangyi,D,2015,0
2015-11-29,Bu Xiangzhi,Wei Yi,D,2015,0
2015-11-30,Wei Yi,Bu Xiangzhi,H,2015,1
2015-12-04,Grischuk,Nakamura,D,2015,0
2015-12-04,MVL,Carlsen,D,2015,0
2015-12-04,Caruana,Aronian,D,2015,0
2015-12-04,Anand,Adams,D,2015,0
2015-12-04,Topalov,Giri,A,2015,-1
2015-12-05,Giri,Adams,D,2015,0
2015-12-05,Aronian,Anand,D,2015,0
2015-12-05,Carlsen,Caruana,D,2015,0
2015-12-05,Topalov,Grischuk,D,2015,0
2015-12-05,Nakamura,MVL,D,2015,0
2015-12-06,MVL,Topalov,H,2015,1
2015-12-06,Anand,Carlsen,D,2015,0
2015-12-06,Adams,Aronian,D,2015,0
2015-12-06,Grischuk,Giri,D,2015,0
2015-12-06,Caruana,Nakamura,D,2015,0
2015-12-07,Topalov,Caruana,D,2015,0
2015-12-07,Carlsen,Adams,D,2015,0
2015-12-07,Grischuk,MVL,D,2015,0
2015-12-07,Giri,Aronian,D,2015,0
2015-12-07,Nakamura,Anand,H,2015,1
2015-12-08,Yu Yangyi,Ni Hua,D,2015,0
2015-12-08,Wang Yue,Wei Yi,H,2015,1
2015-12-08,Caruana,Grischuk,D,2015,0
2015-12-08,Adams,Nakamura,D,2015,0
2015-12-08,Aronian,Carlsen,D,2015,0
2015-12-08,Anand,Topalov,H,2015,1
2015-12-08,MVL,Giri,D,2015,0
2015-12-09,Inarkiev,Yu Yangyi,D,2015,0
2015-12-10,Nakamura,Aronian,D,2015,0
2015-12-10,Grischuk,Anand,H,2015,1
2015-12-10,Giri,Carlsen,D,2015,0
2015-12-10,Topalov,Adams,D,2015,0
2015-12-10,MVL,Caruana,D,2015,0
2015-12-11,Aronian,Topalov,H,2015,1
2015-12-11,Anand,MVL,A,2015,-1
2015-12-11,Adams,Grischuk,D,2015,0
2015-12-11,Caruana,Giri,D,2015,0
2015-12-11,Carlsen,Nakamura,H,2015,1
2015-12-11,Ding Liren,Wei Yi,D,2015,0
2015-12-12,Eljanov,Jakovenko,D,2015,0
2015-12-12,Fressinet,Harikrishna,A,2015,-1
2015-12-12,Navara,Tomashevsky,H,2015,1
2015-12-12,Giri,Nakamura,H,2015,1
2015-12-12,Caruana,Anand,D,2015,0
2015-12-12,MVL,Adams,D,2015,0
2015-12-12,Grischuk,Aronian,D,2015,0
2015-12-12,Topalov,Carlsen,D,2015,0
2015-12-13,Nakamura,Topalov,D,2015,0
2015-12-13,Carlsen,Grischuk,H,2015,1
2015-12-13,Anand,Giri,D,2015,0
2015-12-13,Aronian,MVL,D,2015,0
2015-12-13,Adams,Caruana,D,2015,0
2015-12-16,Karjakin,Wang Yue,D,2015,0
2015-12-16,Wang Yue,Karjakin,A,2015,-1
2015-12-16,Karjakin,Wang Yue,H,2015,1
2015-12-22,Giri,Wojtaszek,H,2015,1
2015-12-23,Li Chao,Giri,D,2015,0
2015-12-24,Giri,So,D,2015,0
2015-12-24,Carlsen,Li Chao,H,2015,1
2015-12-26,Kramnik,Mamedyarov,D,2015,0
2015-12-26,Li Chao,Yu Yangyi,D,2015,0
2015-12-26,So,Carlsen,D,2015,0
2015-12-27,Yu Yangyi,Kramnik,D,2015,0
2015-12-27,Ponomariov,So,D,2015,0
2015-12-27,Carlsen,Giri,D,2015,0
2015-12-28,Mamedyarov,Carlsen,A,2015,-1
2015-12-28,Giri,Ponomariov,D,2015,0
2015-12-29,Yu Yangyi,So,H,2015,1
2015-12-29,Carlsen,Kramnik,D,2015,0
2015-12-30,Kryvoruchko,Wang Hao,D,2015,0
2016-01-16,Wei Yi,Tomashevsky,D,2016,0
2016-01-16,So,Giri,H,2016,1
2016-01-16,Navara,Carlsen,D,2016,0
2016-01-16,Ding Liren,Adams,H,2016,1
2016-01-16,Caruana,Eljanov,H,2016,1
2016-01-17,Adams,Navara,D,2016,0
2016-01-17,Carlsen,Caruana,D,2016,0
2016-01-17,Giri,Ding Liren,D,2016,0
2016-01-17,Tomashevsky,Mamedyarov,D,2016,0
2016-01-17,Eljanov,Wei Yi,D,2016,0
2016-01-18,Wei Yi,Carlsen,D,2016,0
2016-01-18,So,Karjakin,D,2016,0
2016-01-18,Navara,Giri,D,2016,0
2016-01-18,Mamedyarov,Eljanov,A,2016,-1
2016-01-18,Caruana,Adams,H,2016,1
2016-01-19,Adams,Wei Yi,D,2016,0
2016-01-19,Carlsen,Mamedyarov,D,2016,0
2016-01-19,Giri,Caruana,D,2016,0
2016-01-19,Karjakin,Tomashevsky,H,2016,1
2016-01-19,So,Ding Liren,D,2016,0
2016-01-21,Wei Yi,Giri,D,2016,0
2016-01-21,Tomashevsky,Eljanov,D,2016,0
2016-01-21,Navara,So,D,2016,0
2016-01-21,Mamedyarov,Adams,H,2016,1
2016-01-21,Ding Liren,Karjakin,H,2016,1
2016-01-22,Carlsen,Tomashevsky,H,2016,1
2016-01-22,Ding Liren,Navara,D,2016,0
2016-01-22,So,Caruana,D,2016,0
2016-01-22,Karjakin,Eljanov,D,2016,0
2016-01-22,Giri,Mamedyarov,H,2016,1
2016-01-23,Wei Yi,So,D,2016,0
2016-01-23,Tomashevsky,Adams,D,2016,0
2016-01-23,Navara,Karjakin,D,2016,0
2016-01-23,Eljanov,Carlsen,A,2016,-1
2016-01-23,Caruana,Ding Liren,H,2016,1
2016-01-24,So,Mamedyarov,D,2016,0
2016-01-24,Navara,Caruana,H,2016,1
2016-01-24,Karjakin,Carlsen,D,2016,0
2016-01-24,Giri,Tomashevsky,D,2016,0
2016-01-24,Ding Liren,Wei Yi,D,2016,0
2016-01-24,Adams,Eljanov,D,2016,0
2016-01-26,Carlsen,Adams,H,2016,1
2016-01-26,Caruana,Karjakin,D,2016,0
2016-01-26,Eljanov,Giri,D,2016,0
2016-01-26,Wei Yi,Navara,H,2016,1
2016-01-26,Mamedyarov,Ding Liren,D,2016,0
2016-01-27,Navara,Mamedyarov,D,2016,0
2016-01-27,Caruana,Wei Yi,H,2016,1
2016-01-27,So,Tomashevsky,D,2016,0
2016-01-27,Karjakin,Adams,A,2016,-1
2016-01-27,Giri,Carlsen,D,2016,0
2016-01-29,Wei Yi,Karjakin,D,2016,0
2016-01-29,Tomashevsky,Ding Liren,A,2016,-1
2016-01-29,Mamedyarov,Caruana,D,2016,0
2016-01-29,Eljanov,So,D,2016,0
2016-01-29,Adams,Giri,D,2016,0
2016-01-30,Wei Yi,Mamedyarov,D,2016,0
2016-01-30,So,Carlsen,D,2016,0
2016-01-30,Navara,Tomashevsky,D,2016,0
2016-01-30,Karjakin,Giri,D,2016,0
2016-01-30,Ding Liren,Eljanov,H,2016,1
2016-01-31,Carlsen,Ding Liren,D,2016,0
2016-01-31,Adams,So,D,2016,0
2016-01-31,Eljanov,Navara,H,2016,1
2016-01-31,Tomashevsky,Caruana,H,2016,1
2016-01-31,Mamedyarov,Karjakin,D,2016,0
2016-02-04,Harikrishna,Li Chao,D,2016,0
2016-02-07,Almasi,Kasimdzhanov,D,2016,0
2016-02-20,Navara,Eljanov,D,2016,0
2016-02-21,Anand,Harikrishna,D,2016,0
2016-03-11,Nakamura,Caruana,D,2016,0
2016-03-11,Karjakin,Svidler,D,2016,0
2016-03-11,Giri,Aronian,D,2016,0
2016-03-11,Anand,Topalov,H,2016,1
2016-03-12,Svidler,Topalov,D,2016,0
2016-03-12,Karjakin,Nakamura,H,2016,1
2016-03-12,Caruana,Giri,D,2016,0
2016-03-12,Aronian,Anand,D,2016,0
2016-03-13,Fressinet,Adams,D,2016,0
2016-03-13,Anand,Caruana,D,2016,0
2016-03-13,Nakamura,Svidler,D,2016,0
2016-03-13,Topalov,Aronian,A,2016,-1
2016-03-13,Giri,Karjakin,D,2016,0
2016-03-15,Svidler,Aronian,D,2016,0
2016-03-15,Nakamura,Giri,D,2016,0
2016-03-15,Karjakin,Anand,H,2016,1
2016-03-15,Caruana,Topalov,D,2016,0
2016-03-15,Rapport,Mamedyarov,D,2016,0
2016-03-16,Anand,Nakamura,D,2016,0
2016-03-16,Giri,Svidler,D,2016,0
2016-03-16,Topalov,Karjakin,D,2016,0
2016-03-16,Aronian,Caruana,D,2016,0
2016-03-17,Topalov,Giri,D,2016,0
2016-03-17,Caruana,Karjakin,D,2016,0
2016-03-17,Aronian,Nakamura,H,2016,1
2016-03-17,Anand,Svidler,H,2016,1
2016-03-19,Karjakin,Aronian,D,2016,0
2016-03-19,Giri,Anand,D,2016,0
2016-03-19,Svidler,Caruana,D,2016,0
2016-03-19,Nakamura,Topalov,H,2016,1
2016-03-20,Topalov,Anand,D,2016,0
2016-03-20,Svidler,Karjakin,D,2016,0
2016-03-20,Caruana,Nakamura,H,2016,1
2016-03-20,Aronian,Giri,D,2016,0
2016-03-21,Topalov,Svidler,D,2016,0
2016-03-21,Nakamura,Karjakin,D,2016,0
2016-03-21,Giri,Caruana,D,2016,0
2016-03-21,Anand,Aronian,H,2016,1
2016-03-23,Aronian,Topalov,D,2016,0
2016-03-23,Svidler,Nakamura,D,2016,0
2016-03-23,Karjakin,Giri,D,2016,0
2016-03-23,Caruana,Anand,H,2016,1
2016-03-24,Topalov,Caruana,D,2016,0
2016-03-24,Giri,Nakamura,D,2016,0
2016-03-24,Aronian,Svidler,A,2016,-1
2016-03-24,Anand,Karjakin,H,2016,1
2016-03-25,Caruana,Aronian,D,2016,0
2016-03-25,Svidler,Giri,D,2016,0
2016-03-25,Nakamura,Anand,H,2016,1
2016-03-25,Karjakin,Topalov,H,2016,1
2016-03-27,Giri,Topalov,D,2016,0
2016-03-27,Caruana,Svidler,D,2016,0
2016-03-27,Aronian,Karjakin,D,2016,0
2016-03-27,Anand,Giri,D,2016,0
2016-03-27,Topalov,Nakamura,A,2016,-1
2016-03-28,Svidler,Anand,D,2016,0
2016-03-28,Nakamura,Aronian,D,2016,0
2016-03-28,Karjakin,Caruana,H,2016,1
2016-04-09,Kasimdzhanov,Li Chao,H,2016,1
2016-04-09,Jakovenko,Adams,D,2016,0
2016-04-12,Yu Yangyi,Mamedyarov,D,2016,0
2016-04-15,Bu Xiangzhi,Mamedyarov,D,2016,0
2016-04-16,So,Caruana,D,2016,0
2016-04-17,Caruana,Nakamura,H,2016,1
2016-04-17,Ponomariov,Wojtaszek,D,2016,0
2016-04-19,MVL,Li Chao,D,2016,0
2016-04-19,Giri,Eljanov,H,2016,1
2016-04-19,Aronian,Topalov,D,2016,0
2016-04-19,Carlsen,Harikrishna,H,2016,1
2016-04-20,Eljanov,Harikrishna,D,2016,0
2016-04-20,Giri,MVL,A,2016,-1
2016-04-20,Li Chao,Kramnik,D,2016,0
2016-04-20,Topalov,Carlsen,D,2016,0
2016-04-20,So,Nakamura,D,2016,0
2016-04-21,Aronian,Li Chao,D,2016,0
2016-04-21,Harikrishna,Topalov,D,2016,0
2016-04-21,Kramnik,Giri,D,2016,0
2016-04-21,MVL,Eljanov,D,2016,0
2016-04-22,Giri,Aronian,D,2016,0
2016-04-22,Li Chao,Carlsen,D,2016,0
2016-04-22,Eljanov,Topalov,D,2016,0
2016-04-22,MVL,Kramnik,D,2016,0
2016-04-24,Aronian,MVL,D,2016,0
2016-04-24,Carlsen,Giri,D,2016,0
2016-04-24,Kramnik,Eljanov,D,2016,0
2016-04-24,Harikrishna,Li Chao,H,2016,1
2016-04-25,Li Chao,Topalov,D,2016,0
2016-04-25,MVL,Carlsen,D,2016,0
2016-04-25,Kramnik,Aronian,D,2016,0
2016-04-25,Giri,Harikrishna,A,2016,-1
2016-04-27,Harikrishna,MVL,D,2016,0
2016-04-27,Aronian,Eljanov,H,2016,1
2016-04-27,Topalov,Giri,D,2016,0
2016-04-27,Carlsen,Kramnik,H,2016,1
2016-04-28,Eljanov,Li Chao,A,2016,-1
2016-04-28,Kramnik,Harikrishna,H,2016,1
2016-04-28,MVL,Topalov,D,2016,0
2016-04-28,Aronian,Carlsen,H,2016,1
2016-04-29,Carlsen,Eljanov,H,2016,1
2016-04-29,Harikrishna,Aronian,D,2016,0
2016-04-29,Li Chao,Giri,D,2016,0
2016-04-29,Topalov,Kramnik,D,2016,0
2016-05-01,Svidler,Nepomniachtchi,D,2016,0
2016-05-02,Tomashevsky,Nepomniachtchi,D,2016,0
2016-05-02,Karjakin,Grischuk,D,2016,0
2016-05-04,Grischuk,Dominguez Perez,D,2016,0
2016-05-04,Svidler,Kramnik,A,2016,-1
2016-05-04,Vitiugov,Tomashevsky,D,2016,0
2016-05-04,Ding Liren,So,D,2016,0
2016-05-04,Jakovenko,Bu Xiangzhi,D,2016,0
2016-05-05,So,Ding Liren,D,2016,0
2016-05-06,Karjakin,Svidler,A,2016,-1
2016-05-06,Dominguez Perez,Nepomniachtchi,A,2016,-1
2016-05-07,Ding Liren,So,H,2016,1
2016-05-07,Kramnik,Karjakin,D,2016,0
2016-05-07,Nepomniachtchi,Grischuk,H,2016,1
2016-05-08,So,Ding Liren,D,2016,0
2016-05-09,Tomashevsky,Vitiugov,D,2016,0
2016-05-09,Kramnik,Svidler,D,2016,0
2016-05-09,Dominguez Perez,Grischuk,D,2016,0
2016-05-17,Wojtaszek,Navara,D,2016,0
2016-05-19,Bacrot,Svidler,D,2016,0
2016-05-20,Svidler,Bacrot,A,2016,-1
2016-05-22,Wojtaszek,Vallejo Pons,D,2016,0
2016-05-26,Caruana,Harikrishna,D,2016,0
2016-05-26,Mamedyarov,Karjakin,D,2016,0
2016-05-27,Giri,Karjakin,H,2016,1
2016-05-27,Eljanov,Caruana,A,2016,-1
2016-05-27,Harikrishna,Mamedyarov,H,2016,1
2016-05-28,Mamedyarov,Eljanov,H,2016,1
2016-05-28,Karjakin,Harikrishna,H,2016,1
2016-05-28,Radjabov,Giri,D,2016,0
2016-05-29,Eljanov,Karjakin,D,2016,0
2016-05-29,Giri,Harikrishna,H,2016,1
2016-05-29,Giri,Harikrishna,H,2016,1
2016-05-30,Caruana,Radjabov,H,2016,1
2016-05-30,Harikrishna,Eljanov,H,2016,1
2016-06-01,Giri,Eljanov,D,2016,0
2016-06-01,Radjabov,Mamedyarov,D,2016,0
2016-06-02,Karjakin,Radjabov,D,2016,0
2016-06-02,Caruana,Giri,D,2016,0
2016-06-03,Ponomariov,Vallejo Pons,H,2016,1
2016-06-03,Caruana,Mamedyarov,A,2016,-1
2016-06-03,Radjabov,Harikrishna,D,2016,0
2016-06-04,Eljanov,Radjabov,D,2016,0
2016-06-04,Karjakin,Caruana,D,2016,0
2016-06-04,Mamedyarov,Giri,H,2016,1
2016-06-11,Wang Yue,Nepomniachtchi,D,2016,0
2016-06-11,Yu Yangyi,Andreikin,D,2016,0
2016-06-12,Nepomniachtchi,Yu Yangyi,D,2016,0
2016-06-13,Yu Yangyi,Jakovenko,D,2016,0
2016-06-13,Dominguez Perez,Ivanchuk,A,2016,-1
2016-06-14,Jakovenko,Wang Yue,D,2016,0
2016-06-15,Wang Yue,Andreikin,D,2016,0
2016-06-19,Ivanchuk,Dominguez Perez,D,2016,0
2016-06-23,Mamedyarov,Wang Hao,D,2016,0
2016-06-23,Ding Liren,Inarkiev,D,2016,0
2016-07-08,Harikrishna,Bu Xiangzhi,A,2016,-1
2016-07-08,Leko,Yu Yangyi,D,2016,0
2016-07-08,Wang Hao,Ivanchuk,D,2016,0
2016-07-08,Nepomniachtchi,Ding Liren,H,2016,1
2016-07-09,Dominguez Perez,Kramnik,D,2016,0
2016-07-09,Caruana,MVL,A,2016,-1
2016-07-09,Ivanchuk,Harikrishna,D,2016,0
2016-07-09,Yu Yangyi,Nepomniachtchi,H,2016,1
2016-07-09,Ding Liren,Wang Hao,D,2016,0
2016-07-09,Wang Yue,Leko,D,2016,0
2016-07-10,Harikrishna,Ding Liren,H,2016,1
2016-07-10,Bu Xiangzhi,Ivanchuk,H,2016,1
2016-07-10,Wang Hao,Yu Yangyi,D,2016,0
2016-07-10,MVL,Kramnik,D,2016,0
2016-07-10,Nepomniachtchi,Wang Yue,H,2016,1
2016-07-11,Yu Yangyi,Harikrishna,D,2016,0
2016-07-11,Ding Liren,Bu Xiangzhi,H,2016,1
2016-07-11,Wang Yue,Wang Hao,H,2016,1
2016-07-11,Leko,Nepomniachtchi,A,2016,-1
2016-07-12,Bu Xiangzhi,Yu Yangyi,D,2016,0
